,step,type,amount,oldbalanceOrig,oldbalanceDest,isFraud,trans_frequency_Dest,avg_trans_amount_Dest,variability_trans_amount_Dest,big_trans_flag,zero_new_balance_Dest_flag,zero_new_balance_Orig_flag
643,1,CASH_IN,62983.91,6910839.59,454778.18,0,38,162082.3605,190316.0496,0,0,0
644,1,CASH_IN,1271.77,6973823.5,697456.73,0,82,355907.7293,452988.8023,0,0,0
645,1,CASH_IN,246816.65,6975095.27,933112.37,0,80,289359.2965,311438.9863,0,0,0
646,1,CASH_IN,21898.97,7221911.92,1114670.7,0,57,261841.3346,326517.3999,0,0,0
647,1,CASH_IN,30811.56,7243810.89,152178,0,54,183288.3381,144847.0765,0,0,0
648,1,CASH_IN,100275.09,7274622.45,878425.58,0,67,278773.111,329207.996,0,0,0
649,1,CASH_IN,46630.53,7374897.54,604846.71,0,102,520332.7329,1212525.83,0,0,0
650,1,CASH_IN,158775.58,7421528.07,688899.05,0,97,437143.4887,711931.5137,0,0,0
651,1,CASH_IN,90556.08,7580303.64,186372.86,0,46,344824.7383,745397.7169,0,0,0
652,1,CASH_IN,173948.89,7670859.72,391794.27,0,38,162082.3605,190316.0496,0,0,0
653,1,CASH_IN,66216.71,7844808.61,117785.88,0,96,1351749.454,5031628.751,0,0,0
654,1,CASH_IN,216133.99,7911025.32,1092771.73,0,57,261841.3346,326517.3999,0,0,0
655,1,CASH_IN,371883.82,8127159.31,880022.94,0,19,165502.3789,125039.8599,1,1,0
656,1,CASH_IN,770537.37,8499043.13,8499043.13,0,80,2000974.07,6570756.873,1,0,0
657,1,CASH_IN,71275.47,8499043.13,136084.66,0,70,264042.5566,285716.9169,0,0,0
658,1,CASH_IN,336298.77,8570318.6,1049811.54,0,99,1796820.855,6777988.817,0,0,0
659,1,CASH_IN,317393.38,8906617.38,1175483.65,0,113,685211.8877,2616135.304,0,0,0
660,1,CASH_IN,181002.01,9224010.75,292975.96,0,52,252535.0929,394498.6304,0,0,0
661,1,CASH_IN,311449.38,9405012.76,713512.77,0,99,1796820.855,6777988.817,0,0,0
662,1,CASH_IN,270824.42,9716462.14,8515810.04,0,84,370350.3565,452402.3474,0,0,0
663,1,PAYMENT,1449.03,80983,0,0,1,1449.03,0,0,1,0
664,1,PAYMENT,3551.48,1015017.79,0,0,1,3551.48,0,0,1,0
665,1,CASH_OUT,227768.63,1011466.31,530123.48,0,97,437143.4887,711931.5137,0,0,0
666,1,CASH_OUT,172986.7,783697.68,686295.71,0,80,289359.2965,311438.9863,0,0,0
667,1,PAYMENT,4940.2,48005,0,0,1,4940.2,0,0,1,0
668,1,PAYMENT,2755.96,20987,0,0,1,2755.96,0,0,1,0
669,1,DEBIT,8807.01,139428,64809.18,0,70,264042.5566,285716.9169,0,0,0
670,1,DEBIT,3111.86,64665.82,10070.22,0,30,275896.372,355348.7531,0,1,0
671,1,PAYMENT,10040.52,61553.96,0,0,1,10040.52,0,0,1,0
672,1,DEBIT,5363,21260,24765.26,0,54,269494.7024,287133.8064,0,0,0
673,1,PAYMENT,11990.19,885,0,0,1,11990.19,0,0,1,1
674,1,PAYMENT,266.88,4182,0,0,1,266.88,0,0,1,0
675,1,PAYMENT,1928.55,5096,0,0,1,1928.55,0,0,1,0
676,1,PAYMENT,10648.06,37419,0,0,1,10648.06,0,0,1,0
677,1,PAYMENT,962.43,26770.94,0,0,1,962.43,0,0,1,0
678,1,PAYMENT,8348.1,16583,0,0,1,8348.1,0,0,1,0
679,1,PAYMENT,6969.67,61091,0,0,1,6969.67,0,0,1,0
680,1,TRANSFER,20128,20128,0,1,34,175069.2665,226489.4017,0,1,1
681,1,CASH_OUT,20128,20128,6268,1,26,137922.4485,144793.0889,0,0,1
682,1,PAYMENT,154.87,9339,0,0,1,154.87,0,0,1,0
683,1,DEBIT,4040.84,1938,51339,0,28,169799.9021,119762.451,0,0,1
684,1,PAYMENT,6490.17,548504,0,0,1,6490.17,0,0,1,0
685,1,PAYMENT,1101.09,30858,0,0,1,1101.09,0,0,1,0
686,1,DEBIT,4347.78,20766,407959.76,0,72,339101.2925,524030.0448,0,0,0
687,1,CASH_OUT,213922.13,16418.22,431956.63,0,90,514130.9389,1579226.204,0,0,1
688,1,CASH_OUT,83859.59,0,16387548.36,0,101,427783.1841,546776.4605,0,0,1
689,1,CASH_OUT,33269.25,0,111389.13,0,60,251997.6715,252956.244,0,0,1
690,1,CASH_OUT,51749.94,0,62470,0,42,173136.5588,216835.6731,0,0,1
691,1,CASH_OUT,86410.3,0,757892.11,0,97,437143.4887,711931.5137,0,0,1
692,1,CASH_OUT,10856.63,0,217845.38,0,38,162082.3605,190316.0496,0,0,1
693,1,CASH_OUT,161613.93,0,402063.39,0,99,1796820.855,6777988.817,0,0,1
694,1,CASH_OUT,244361.81,0,859282.41,0,80,289359.2965,311438.9863,0,0,1
695,1,CASH_OUT,596617.87,0,645878.76,0,90,514130.9389,1579226.204,1,0,1
696,1,CASH_OUT,108600.78,0,146488.24,0,40,190457.298,217222.9549,0,0,1
697,1,CASH_OUT,377520.94,0,563677.32,0,99,1796820.855,6777988.817,1,0,1
698,1,CASH_OUT,60758.42,0,155911.68,0,63,440354.3494,1023044.348,0,0,1
699,1,CASH_OUT,86204.31,0,941198.26,0,99,1796820.855,6777988.817,0,0,1
700,1,CASH_OUT,1234,0,29906,0,57,268194.1405,408394.8235,0,0,1
701,1,CASH_OUT,18288.91,0,858090.28,0,113,685211.8877,2616135.304,0,0,1
702,1,CASH_OUT,248979.22,0,1103644.22,0,80,289359.2965,311438.9863,0,0,1
703,1,CASH_OUT,126774.5,0,1242496.63,0,90,514130.9389,1579226.204,0,0,1
704,1,CASH_OUT,38428.19,0,43524.89,0,65,170695.1894,156349.1987,0,0,1
705,1,CASH_OUT,109732.52,0,8244985.62,0,84,370350.3565,452402.3474,0,0,1
706,1,CASH_OUT,17851.54,0,32353,0,47,288588.7666,290745.9158,0,1,1
707,1,CASH_OUT,5223.97,0,10429.69,0,21,154463.4295,176137.5871,0,0,1
708,1,CASH_OUT,63807.17,0,558216.18,0,102,520332.7329,1212525.83,0,0,1
709,1,CASH_OUT,406297.68,0,882606.73,0,109,389200.8072,553375.1606,1,0,1
710,1,PAYMENT,4779.93,121,0,0,1,4779.93,0,0,1,1
711,1,TRANSFER,16631.14,0,89102.55,0,89,323544.6707,466678.4508,0,0,1
712,1,PAYMENT,2771.16,60721,0,0,1,2771.16,0,0,1,0
713,1,PAYMENT,3154.06,24239,0,0,1,3154.06,0,0,1,0
714,1,PAYMENT,7813.63,21084.94,0,0,1,7813.63,0,0,1,0
715,1,PAYMENT,360.13,38939,0,0,1,360.13,0,0,1,0
716,1,CASH_OUT,431381.17,40481,55566,0,91,319005.4137,387091.1189,1,0,1
717,1,TRANSFER,43670.84,0,79331.08,0,69,301312.4107,550013.3933,0,0,1
718,1,PAYMENT,7342.63,19443,0,0,1,7342.63,0,0,1,0
719,1,PAYMENT,7417.09,843,0,0,1,7417.09,0,0,1,1
720,1,PAYMENT,8865.26,84415.83,0,0,1,8865.26,0,0,1,0
721,1,CASH_OUT,213490.87,75550.57,508139.13,0,19,165502.3789,125039.8599,0,1,1
722,1,PAYMENT,7444.4,31902.57,0,0,1,7444.4,0,0,1,0
723,1,CASH_OUT,287265.38,24458.17,486947.17,0,91,319005.4137,387091.1189,0,0,1
724,1,CASH_OUT,416001.33,0,102,1,86,987946.9459,4275644.049,1,0,1
725,1,PAYMENT,6432.26,0,0,0,1,6432.26,0,0,1,1
726,1,PAYMENT,8690.86,29772,0,0,1,8690.86,0,0,1,0
727,1,PAYMENT,3791.28,32463,0,0,1,3791.28,0,0,1,0
728,1,PAYMENT,4111.34,128052,0,0,1,4111.34,0,0,1,0
729,1,PAYMENT,7163.9,114219.94,0,0,1,7163.9,0,0,1,0
730,1,PAYMENT,6557.51,107056.04,0,0,1,6557.51,0,0,1,0
731,1,PAYMENT,17348.25,100498.52,0,0,1,17348.25,0,0,1,0
732,1,PAYMENT,1586.28,83150.27,0,0,1,1586.28,0,0,1,0
733,1,PAYMENT,6811.97,81564,0,0,1,6811.97,0,0,1,0
734,1,PAYMENT,36651.07,74752.02,0,0,1,36651.07,0,0,1,0
735,1,PAYMENT,4804.68,38100.95,0,0,1,4804.68,0,0,1,0
736,1,PAYMENT,19375.5,33296.27,0,0,1,19375.5,0,0,1,0
737,1,PAYMENT,13833.75,13920.76,0,0,1,13833.75,0,0,1,0
738,1,PAYMENT,21008.52,87.01,0,0,1,21008.52,0,0,1,1
739,1,PAYMENT,22043.92,0,0,0,1,22043.92,0,0,1,1
740,1,PAYMENT,32635.14,0,0,0,1,32635.14,0,0,1,1
741,1,PAYMENT,11438.39,0,0,0,1,11438.39,0,0,1,1
742,1,PAYMENT,13527.16,0,0,0,1,13527.16,0,0,1,1
743,1,PAYMENT,11881.78,0,0,0,1,11881.78,0,0,1,1
744,1,PAYMENT,9805.46,0,0,0,1,9805.46,0,0,1,1
745,1,PAYMENT,9470.85,0,0,0,1,9470.85,0,0,1,1
746,1,PAYMENT,20560.86,0,0,0,1,20560.86,0,0,1,1
747,1,PAYMENT,13679.84,0,0,0,1,13679.84,0,0,1,1
748,1,PAYMENT,15448,0,0,0,1,15448,0,0,1,1
749,1,PAYMENT,1987.4,0,0,0,1,1987.4,0,0,1,1
750,1,PAYMENT,4145.04,97168,0,0,1,4145.04,0,0,1,0
751,1,PAYMENT,3511.45,11310,0,0,1,3511.45,0,0,1,0
752,1,PAYMENT,1118.1,9041,0,0,1,1118.1,0,0,1,0
753,1,PAYMENT,15.06,204682,0,0,1,15.06,0,0,1,0
754,1,CASH_IN,352568.35,9945,2624106.46,0,105,845232.2322,2975834.548,0,0,0
755,1,PAYMENT,3043.27,36369,0,0,1,3043.27,0,0,1,0
756,1,PAYMENT,9758.09,21217,0,0,1,9758.09,0,0,1,0
757,1,PAYMENT,5924.89,1518,0,0,1,5924.89,0,0,1,1
758,1,PAYMENT,9550.43,4021,0,0,1,9550.43,0,0,1,1
759,1,PAYMENT,4355.66,120,0,0,1,4355.66,0,0,1,1
760,1,DEBIT,6973.12,50015,81953.08,0,65,170695.1894,156349.1987,0,0,0
761,1,PAYMENT,2358.63,70824,0,0,1,2358.63,0,0,1,0
762,1,DEBIT,374.36,15237,62904.98,0,48,152531.3971,144056.086,0,0,0
763,1,PAYMENT,8946.63,95066,0,0,1,8946.63,0,0,1,0
764,1,PAYMENT,20573.4,24641,0,0,1,20573.4,0,0,1,0
765,1,PAYMENT,8358.12,293,0,0,1,8358.12,0,0,1,1
766,1,PAYMENT,1006.76,696008,0,0,1,1006.76,0,0,1,0
767,1,PAYMENT,10498.05,16730,0,0,1,10498.05,0,0,1,0
768,1,TRANSFER,463722.76,349,18285.39,0,48,139508.4071,151241.4077,1,0,1
769,1,TRANSFER,138857.19,109473,1027402.57,0,99,1796820.855,6777988.817,0,0,1
770,1,PAYMENT,5184.9,283509,0,0,1,5184.9,0,0,1,0
771,1,PAYMENT,3626.96,23506,0,0,1,3626.96,0,0,1,0
772,1,PAYMENT,282.42,30603,0,0,1,282.42,0,0,1,0
773,1,DEBIT,8703.54,137782,63279.34,0,48,152531.3971,144056.086,0,0,0
774,1,PAYMENT,3673.1,30507,0,0,1,3673.1,0,0,1,0
775,1,PAYMENT,9800.58,12617.16,0,0,1,9800.58,0,0,1,0
776,1,CASH_OUT,88987.11,2816.58,696184.96,0,82,355907.7293,452988.8023,0,0,1
777,1,PAYMENT,4227.19,36054,0,0,1,4227.19,0,0,1,0
778,1,PAYMENT,2881.51,90250,0,0,1,2881.51,0,0,1,0
779,1,PAYMENT,4376.46,9809,0,0,1,4376.46,0,0,1,0
780,1,PAYMENT,11656.12,10181,0,0,1,11656.12,0,0,1,1
781,1,TRANSFER,345698.98,40419,20489.94,0,59,233680.0093,237196.9777,0,0,1
782,1,PAYMENT,3292.21,20484,0,0,1,3292.21,0,0,1,0
783,1,PAYMENT,7367.06,14528,0,0,1,7367.06,0,0,1,0
784,1,PAYMENT,2937.34,19703,0,0,1,2937.34,0,0,1,0
785,1,DEBIT,1150.14,21634,15653.66,0,21,154463.4295,176137.5871,0,0,0
786,1,PAYMENT,3563.36,185397,0,0,1,3563.36,0,0,1,0
787,1,PAYMENT,2380.46,101428,0,0,1,2380.46,0,0,1,0
788,1,PAYMENT,2266.02,64757.92,0,0,1,2266.02,0,0,1,0
789,1,TRANSFER,32132.45,62491.91,59605,0,39,386982.8336,421385.6746,0,1,0
790,1,TRANSFER,51627.39,30359.46,81243,0,41,131423.3322,90964.73314,0,0,1
791,1,TRANSFER,62073.54,0,228702.01,0,38,162082.3605,190316.0496,0,0,1
792,1,TRANSFER,13614.91,0,30195,0,47,234674.3509,258685.8129,0,1,1
793,1,TRANSFER,2290.73,0,79471.66,0,30,127446.499,112310.8068,0,0,1
794,1,TRANSFER,637161,0,1166259.76,0,99,1796820.855,6777988.817,1,0,1
795,1,TRANSFER,639378.37,0,753824.15,0,95,318117.8245,525756.1287,1,0,1
796,1,TRANSFER,34390.85,0,90214.97,0,31,208629.8187,354116.3808,0,0,1
797,1,TRANSFER,1867849.02,0,2271538.11,0,105,845232.2322,2975834.548,1,0,1
798,1,TRANSFER,1193410.46,0,16471407.95,0,101,427783.1841,546776.4605,1,0,1
799,1,TRANSFER,348186.2,0,774212.55,0,91,319005.4137,387091.1189,0,0,1
800,1,TRANSFER,1440296.14,0,17664818.4,0,101,427783.1841,546776.4605,1,0,1
801,1,TRANSFER,799483.57,0,1122398.75,0,91,319005.4137,387091.1189,1,0,1
802,1,TRANSFER,969631.31,0,2134967.54,0,101,402773.8712,520707.7175,1,0,1
803,1,TRANSFER,483544.3,0,876379.19,0,113,685211.8877,2616135.304,1,0,1
804,1,TRANSFER,326349.91,0,778150.49,0,67,278773.111,329207.996,0,0,1
805,1,DEBIT,7546.88,51368,11353,0,56,257314.1829,289324.8601,0,0,0
806,1,PAYMENT,2469.75,43821.12,0,0,1,2469.75,0,0,1,0
807,1,DEBIT,1741.24,80942,366188.92,0,59,233680.0093,237196.9777,0,0,0
808,1,PAYMENT,553.25,7522,0,0,1,553.25,0,0,1,0
809,1,PAYMENT,6606.31,6968.75,0,0,1,6606.31,0,0,1,0
810,1,PAYMENT,2075.94,110403,0,0,1,2075.94,0,0,1,0
811,1,TRANSFER,84212.94,53199,0,0,30,131676.355,125775.5601,0,0,1
812,1,CASH_OUT,312108.51,0,8043910.53,0,85,428676.6807,517084.615,0,0,1
813,1,PAYMENT,1647.93,70889,0,0,1,1647.93,0,0,1,0
814,1,PAYMENT,3533.32,38211,0,0,1,3533.32,0,0,1,0
815,1,PAYMENT,7659.86,544,0,0,1,7659.86,0,0,1,1
816,1,PAYMENT,7203.07,290775.55,0,0,1,7203.07,0,0,1,0
817,1,CASH_OUT,116206.75,283572.48,216670.1,0,63,440354.3494,1023044.348,0,0,0
818,1,CASH_OUT,30331.38,167365.73,105733.69,0,89,323544.6707,466678.4508,0,0,0
819,1,PAYMENT,2063.77,16064,0,0,1,2063.77,0,0,1,0
820,1,PAYMENT,3035.35,26657,0,0,1,3035.35,0,0,1,0
821,1,CASH_OUT,123797.1,23621.65,153674.01,0,66,168031.4776,126349.3424,0,0,1
822,1,DEBIT,8233.25,7024,14673,0,30,178328.72,160999.4323,0,0,1
823,1,PAYMENT,2271.34,31346,0,0,1,2271.34,0,0,1,0
824,1,PAYMENT,3801.74,73616.2,0,0,1,3801.74,0,0,1,0
825,1,PAYMENT,1530.83,69814.46,0,0,1,1530.83,0,0,1,0
826,1,PAYMENT,4833.96,41005,0,0,1,4833.96,0,0,1,0
827,1,PAYMENT,5842.61,40,0,0,1,5842.61,0,0,1,1
828,1,PAYMENT,2871.89,653,0,0,1,2871.89,0,0,1,1
829,1,DEBIT,5297.36,82134,31443.78,0,40,180116.824,210664.2605,0,0,0
830,1,TRANSFER,621561.65,123122,0,0,90,342364.4967,407681.7023,1,0,1
831,1,PAYMENT,829.07,11199,0,0,1,829.07,0,0,1,0
832,1,PAYMENT,3418.07,260,0,0,1,3418.07,0,0,1,1
833,1,CASH_OUT,41924.75,0,132870.39,0,41,131423.3322,90964.73314,0,0,1
834,1,CASH_OUT,173597.57,0,3104598.86,0,101,402773.8712,520707.7175,0,0,1
835,1,CASH_OUT,77642.84,0,416103.33,0,86,987946.9459,4275644.049,0,0,1
836,1,CASH_OUT,144964.23,0,785172.07,0,82,355907.7293,452988.8023,0,0,1
837,1,CASH_OUT,94038.9,0,136065.07,0,89,323544.6707,466678.4508,0,0,1
838,1,CASH_OUT,26051.33,0,28479.11,0,27,211360.3307,387706.0523,0,0,1
839,1,CASH_OUT,134143.27,0,1754894.42,0,99,378313.4484,457796.0672,0,0,1
840,1,CASH_OUT,497424.19,0,930136.3,0,82,355907.7293,452988.8023,1,0,1
841,1,CASH_OUT,607616.73,0,1359923.49,0,113,685211.8877,2616135.304,1,0,1
842,1,CASH_OUT,681093.57,0,844302.4,0,97,437143.4887,711931.5137,1,0,1
843,1,CASH_OUT,114057.61,0,1427560.49,0,82,355907.7293,452988.8023,0,0,1
844,1,CASH_OUT,205279.62,0,1541618.1,0,82,355907.7293,452988.8023,0,0,1
845,1,CASH_OUT,173512.93,0,8354718.14,0,84,370350.3565,452402.3474,0,0,1
846,1,CASH_OUT,166817.98,0,721630,0,19,165502.3789,125039.8599,0,1,1
847,1,CASH_OUT,113283.13,0,123001.91,0,69,301312.4107,550013.3933,0,0,1
848,1,CASH_OUT,179030.05,0,1357232.47,0,98,358380.5028,489951.942,0,0,1
849,1,CASH_OUT,94332,0,621561.65,0,90,342364.4967,407681.7023,0,0,1
850,1,CASH_OUT,141111.15,0,622023.34,0,102,520332.7329,1212525.83,0,0,1
851,1,CASH_OUT,45756.23,0,1393202.52,0,95,318117.8245,525756.1287,0,0,1
852,1,CASH_OUT,6039.61,0,31164,0,47,406223.3313,1077221.533,0,0,1
853,1,CASH_OUT,46261.02,0,85758.95,0,49,197251.6061,131442.6616,0,0,1
854,1,CASH_OUT,312471.16,0,1803420.75,0,99,1796820.855,6777988.817,0,0,1
855,1,CASH_OUT,195490.04,0,1104500.4,0,67,278773.111,329207.996,0,0,1
856,1,CASH_OUT,107308.84,0,124605.82,0,31,208629.8187,354116.3808,0,0,1
857,1,CASH_OUT,48252.82,0,1889037.69,0,99,378313.4484,457796.0672,0,0,1
858,1,CASH_OUT,25674.03,0,30563,0,50,332082.994,416207.2348,0,0,1
859,1,CASH_OUT,63830.49,0,412307.54,0,72,339101.2925,524030.0448,0,0,1
860,1,CASH_OUT,96178.8,0,111973.96,0,52,252535.0929,394498.6304,0,0,1
861,1,CASH_OUT,155122.86,0,367930.17,0,59,233680.0093,237196.9777,0,0,1
862,1,CASH_OUT,171757.76,0,205811.8,0,52,352344.7463,496619.7281,0,1,1
863,1,CASH_OUT,8809.04,0,137034.36,0,38,162082.3605,190316.0496,0,0,1
864,1,CASH_OUT,27320.2,0,79191.11,0,39,275852.7908,305224.3741,0,1,1
865,1,CASH_OUT,517915.91,0,4404060.84,0,59,454965.0083,1043876.477,1,0,1
866,1,CASH_OUT,34629.16,0,38735.74,0,62,323179.0747,408749.5052,0,1,1
867,1,CASH_OUT,94296.25,0,336692.95,0,42,207332.4024,150015.2212,0,0,1
868,1,CASH_OUT,285360.06,0,715893.66,0,90,342364.4967,407681.7023,0,0,1
869,1,CASH_OUT,161445.91,0,277471.11,0,66,168031.4776,126349.3424,0,0,1
870,1,CASH_OUT,386683.04,0,1352623.44,0,80,289359.2965,311438.9863,1,0,1
871,1,CASH_OUT,169854.57,0,8528231.07,0,84,370350.3565,452402.3474,0,0,1
872,1,CASH_OUT,126167.7,0,3278196.43,0,101,402773.8712,520707.7175,0,0,1
873,1,CASH_OUT,152757.58,0,8356019.04,0,85,428676.6807,517084.615,0,0,1
874,1,CASH_OUT,49661.18,0,1937290.51,0,99,378313.4484,457796.0672,0,0,1
875,1,CASH_OUT,73513.5,0,236639,0,42,283415.7774,516409.5746,0,0,1
876,1,CASH_OUT,166335.32,0,1739306.48,0,80,289359.2965,311438.9863,0,0,1
877,1,CASH_OUT,234268.82,0,310152.51,0,42,283415.7774,516409.5746,0,0,1
878,1,CASH_OUT,306280.12,0,1536262.52,0,98,358380.5028,489951.942,0,0,1
879,1,CASH_OUT,194620.68,0,610710.98,0,84,462567.7718,974781.4103,0,0,1
880,1,CASH_OUT,128278.74,0,8508776.62,0,85,428676.6807,517084.615,0,0,1
881,1,CASH_OUT,256773.54,0,888447.97,0,19,165502.3789,125039.8599,0,1,1
882,1,CASH_OUT,105759.12,0,332876.84,0,63,440354.3494,1023044.348,0,0,1
883,1,CASH_OUT,59390.46,0,73791.34,0,96,277053.1357,436932.8358,0,0,1
884,1,CASH_OUT,131991.26,0,1145221.51,0,19,165502.3789,125039.8599,0,1,1
885,1,CASH_OUT,65025.3,0,133181.81,0,96,277053.1357,436932.8358,0,0,1
886,1,CASH_OUT,82054.36,0,174795.14,0,41,131423.3322,90964.73314,0,0,1
887,1,CASH_OUT,69708.79,0,71982.88,0,48,152531.3971,144056.086,0,0,1
888,1,CASH_OUT,9104.26,0,10623,0,42,214223.7798,254247.9625,0,0,1
889,1,CASH_OUT,92553.64,0,297655.51,0,56,313762.4927,514298.2922,0,0,1
890,1,CASH_OUT,66312.08,0,544421.33,0,42,283415.7774,516409.5746,0,0,1
891,1,CASH_OUT,142282.63,0,805331.66,0,84,462567.7718,974781.4103,0,0,1
892,1,CASH_OUT,114499.14,0,129297.57,0,92,334591.8013,446929.3757,0,0,1
893,1,CASH_OUT,76635.24,0,102696.35,0,43,161491.6788,147162.4485,0,0,1
894,1,CASH_OUT,132574,0,198207.11,0,96,277053.1357,436932.8358,0,0,1
895,1,CASH_OUT,39485.21,0,9987286.56,0,80,2000974.07,6570756.873,0,0,1
896,1,CASH_OUT,236825.42,0,243796.7,0,92,334591.8013,446929.3757,0,0,1
897,1,CASH_OUT,327066.19,0,947614.29,0,84,462567.7718,974781.4103,0,0,1
898,1,CASH_OUT,156819.6,0,438635.96,0,63,440354.3494,1023044.348,0,0,1
899,1,CASH_OUT,13136.44,0,1525395.97,0,97,437143.4887,711931.5137,0,0,1
900,1,PAYMENT,4306.89,256849.49,0,0,1,4306.89,0,0,1,0
901,1,PAYMENT,8309.52,252542.6,0,0,1,8309.52,0,0,1,0
902,1,PAYMENT,5363.35,81503.83,0,0,1,5363.35,0,0,1,0
903,1,PAYMENT,132.42,76140.48,0,0,1,132.42,0,0,1,0
904,1,PAYMENT,19644.08,76008.06,0,0,1,19644.08,0,0,1,0
905,1,PAYMENT,895.24,56363.98,0,0,1,895.24,0,0,1,0
906,1,PAYMENT,7641.08,55468.74,0,0,1,7641.08,0,0,1,0
907,1,PAYMENT,31188.22,47827.66,0,0,1,31188.22,0,0,1,0
908,1,PAYMENT,13954.75,16639.44,0,0,1,13954.75,0,0,1,0
909,1,PAYMENT,10497.33,2684.69,0,0,1,10497.33,0,0,1,1
910,1,PAYMENT,5843.75,0,0,0,1,5843.75,0,0,1,1
911,1,PAYMENT,7260.2,0,0,0,1,7260.2,0,0,1,1
912,1,PAYMENT,10285.86,0,0,0,1,10285.86,0,0,1,1
913,1,PAYMENT,6249.78,0,0,0,1,6249.78,0,0,1,1
914,1,PAYMENT,848.74,0,0,0,1,848.74,0,0,1,1
915,1,PAYMENT,6993.7,0,0,0,1,6993.7,0,0,1,1
916,1,PAYMENT,795.29,10360,0,0,1,795.29,0,0,1,0
917,1,PAYMENT,9191.46,0,0,0,1,9191.46,0,0,1,1
918,1,CASH_OUT,132038.41,0,230103.96,0,89,323544.6707,466678.4508,0,0,1
919,1,PAYMENT,6495.27,22040,0,0,1,6495.27,0,0,1,0
920,1,PAYMENT,1679.68,15544.73,0,0,1,1679.68,0,0,1,0
921,1,TRANSFER,47477.97,6066,144658.38,0,60,251997.6715,252956.244,0,0,1
922,1,DEBIT,1260.62,1483,10086,0,29,192069.7959,217509.2239,0,0,0
923,1,PAYMENT,15034.23,40458,0,0,1,15034.23,0,0,1,0
924,1,PAYMENT,3238.39,28773,0,0,1,3238.39,0,0,1,0
925,1,CASH_OUT,251241.14,25534.61,523053.03,0,59,233680.0093,237196.9777,0,0,1
926,1,PAYMENT,3644.12,1230,0,0,1,3644.12,0,0,1,1
927,1,CASH_OUT,283123.48,497409,16872,0,45,247138.7107,267545.8361,0,0,0
928,1,PAYMENT,2851.83,10646,0,0,1,2851.83,0,0,1,0
929,1,CASH_IN,94726.64,69854.13,129704.88,0,60,334454.2048,450639.0382,0,0,0
930,1,PAYMENT,17020.69,164580.77,0,0,1,17020.69,0,0,1,0
931,1,PAYMENT,6523.19,147560.08,0,0,1,6523.19,0,0,1,0
932,1,PAYMENT,1383.56,5309,0,0,1,1383.56,0,0,1,0
933,1,DEBIT,1580.66,31156,12298,0,21,457076.4081,661116.871,0,1,0
934,1,PAYMENT,2466.95,34978.24,0,0,1,2466.95,0,0,1,0
935,1,PAYMENT,1017.85,32511.29,0,0,1,1017.85,0,0,1,0
936,1,PAYMENT,2270.41,60640.12,0,0,1,2270.41,0,0,1,0
937,1,CASH_OUT,102265.88,58369.71,1438958.75,0,95,318117.8245,525756.1287,0,0,1
938,1,DEBIT,13758.63,29858,21305,0,37,295905.5232,369374.6011,0,1,0
939,1,CASH_IN,5221.77,1046,0,0,54,346850.2263,511531.7017,0,0,0
940,1,PAYMENT,12256.66,20800,0,0,1,12256.66,0,0,1,0
941,1,PAYMENT,8227.3,6207,0,0,1,8227.3,0,0,1,1
942,1,PAYMENT,527.15,72421,0,0,1,527.15,0,0,1,0
943,1,PAYMENT,950.25,204944,0,0,1,950.25,0,0,1,0
944,1,PAYMENT,12728.46,83636,0,0,1,12728.46,0,0,1,0
945,1,PAYMENT,1002.96,8325,0,0,1,1002.96,0,0,1,0
946,1,PAYMENT,6917.1,13555,0,0,1,6917.1,0,0,1,0
947,1,PAYMENT,1977.17,43619,0,0,1,1977.17,0,0,1,0
948,1,PAYMENT,9314.84,104536,0,0,1,9314.84,0,0,1,0
949,1,PAYMENT,1157.05,52867,0,0,1,1157.05,0,0,1,0
950,1,DEBIT,3766.99,16600,146166.67,0,36,150206.1242,134988.7827,0,0,0
951,1,PAYMENT,3464.41,5548,0,0,1,3464.41,0,0,1,0
952,1,CASH_OUT,68662.06,2083.59,145843.39,0,38,162082.3605,190316.0496,0,0,1
953,1,DEBIT,8679.29,150592,21056,0,43,216467.7191,206165.175,0,1,0
954,1,PAYMENT,15266.05,13679,0,0,1,15266.05,0,0,1,1
955,1,PAYMENT,8348.75,0,0,0,1,8348.75,0,0,1,1
956,1,PAYMENT,8419.73,0,0,0,1,8419.73,0,0,1,1
957,1,PAYMENT,6688.74,9207,0,0,1,6688.74,0,0,1,0
958,1,PAYMENT,1979.94,82034,0,0,1,1979.94,0,0,1,0
959,1,PAYMENT,9574.31,52463,0,0,1,9574.31,0,0,1,0
960,1,PAYMENT,5287.68,11424,0,0,1,5287.68,0,0,1,0
961,1,PAYMENT,10627.18,6136.32,0,0,1,10627.18,0,0,1,1
962,1,PAYMENT,5809.78,99884,0,0,1,5809.78,0,0,1,0
963,1,TRANSFER,411363.54,39951,52170,0,27,152013.98,126458.2364,1,0,1
964,1,PAYMENT,4086.5,0,0,0,1,4086.5,0,0,1,1
965,1,PAYMENT,19741.22,81762.38,0,0,1,19741.22,0,0,1,0
966,1,PAYMENT,5270.72,62021.17,0,0,1,5270.72,0,0,1,0
967,1,CASH_IN,55827.09,9907,19873,0,76,486891.9499,1438300.326,0,0,0
968,1,CASH_OUT,174068.82,65734.09,1905641.8,0,80,289359.2965,311438.9863,0,0,1
969,1,TRANSFER,1277212.77,1277212.77,0,1,40,220315.207,202813.4663,1,1,1
